GEOID,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
53033027701,h1n1pdm,2018_W47,7.95E-07,2.98E-15,7.94E-07,208.3545868,7.95E-07,2
53033027702,h1n1pdm,2018_W47,6.81E-07,2.56E-15,6.80E-07,178.2795956,6.81E-07,2
53033027800,h1n1pdm,2018_W47,1.32E-08,2.00E-73,1.31E-08,7.65E+56,1.32E-08,1
53033027900,h1n1pdm,2018_W47,1.34E-08,1.72E-73,1.34E-08,9.27E+56,1.34E-08,1
53033028000,h1n1pdm,2018_W47,0.000466804,1.28E-06,0.000466765,0.168992473,0.000466804,4
53033028100,h1n1pdm,2018_W47,1.69E-08,1.91E-74,1.69E-08,1.32E+58,1.69E-08,1
53033028200,h1n1pdm,2018_W47,1.47E-08,7.87E-74,1.47E-08,2.42E+57,1.47E-08,1
53033028300,h1n1pdm,2018_W47,1.23E-08,3.84E-73,1.23E-08,3.50E+56,1.23E-08,1
53033028402,h1n1pdm,2018_W47,1.32E-08,1.99E-73,1.32E-08,7.78E+56,1.32E-08,1
53033028403,h1n1pdm,2018_W47,1.50E-08,6.05E-74,1.49E-08,3.27E+57,1.50E-08,1
53033028500,h1n1pdm,2018_W47,3.88E-06,6.08E-10,3.88E-06,0.024649167,3.88E-06,2
53033028600,h1n1pdm,2018_W47,4.73E-06,7.40E-10,4.73E-06,0.030047017,4.73E-06,2
53033028700,h1n1pdm,2018_W47,1.36E-08,1.52E-73,1.35E-08,1.07E+57,1.36E-08,1
53033028801,h1n1pdm,2018_W47,1.25E-08,3.40E-73,1.25E-08,4.06E+56,1.25E-08,1
53033028802,h1n1pdm,2018_W47,1.30E-08,2.44E-73,1.30E-08,6.12E+56,1.30E-08,1
53033028901,h1n1pdm,2018_W47,8.46E-10,3.21E-15,8.46E-10,0.000220838,8.46E-10,1
53033028902,h1n1pdm,2018_W47,1.70E-06,1.45E-10,1.70E-06,0.019786156,1.70E-06,2
53033029001,h1n1pdm,2018_W47,6.35E-05,4.79E-08,6.35E-05,0.083694343,6.35E-05,3
53033029003,h1n1pdm,2018_W47,1.53E-06,1.31E-10,1.53E-06,0.017822892,1.53E-06,2
53033029004,h1n1pdm,2018_W47,1.90E-07,4.78E-12,1.90E-07,0.007496597,1.90E-07,1
53033029101,h1n1pdm,2018_W47,5.44E-07,2.50E-11,5.44E-07,0.011754692,5.44E-07,1
53033029102,h1n1pdm,2018_W47,1.35E-08,1.76E-73,1.35E-08,9.18E+56,1.35E-08,1
53033029203,h1n1pdm,2018_W47,1.29E-08,2.50E-73,1.28E-08,5.85E+56,1.29E-08,1
53033029204,h1n1pdm,2018_W47,0.000247206,4.48E-07,0.000247184,0.13554169,0.000247207,4
53033029205,h1n1pdm,2018_W47,1.74E-07,4.37E-12,1.74E-07,0.006842497,1.74E-07,1
53033029206,h1n1pdm,2018_W47,1.38E-08,1.09E-72,1.38E-08,1.55E+56,1.38E-08,1
53033029303,h1n1pdm,2018_W47,1.33E-08,1.92E-73,1.32E-08,8.07E+56,1.33E-08,1
53033029304,h1n1pdm,2018_W47,1.04E-08,1.72E-72,1.04E-08,5.62E+55,1.04E-08,1
53033029305,h1n1pdm,2018_W47,5.56E-06,2.25E-08,5.56E-06,0.001367021,5.56E-06,2
53033029306,h1n1pdm,2018_W47,1.97E-06,1.68E-10,1.97E-06,0.022912439,1.97E-06,2
53033029307,h1n1pdm,2018_W47,1.31E-08,2.34E-73,1.30E-08,6.44E+56,1.31E-08,1
53033029403,h1n1pdm,2018_W47,1.63E-07,4.11E-12,1.63E-07,0.006421329,1.63E-07,1
53033029405,h1n1pdm,2018_W47,0.001818363,1.12E-05,0.00181823,0.294721218,0.001818363,4
53033029406,h1n1pdm,2018_W47,1.28E-08,2.83E-73,1.28E-08,5.09E+56,1.28E-08,1
53033029407,h1n1pdm,2018_W47,9.93E-06,2.74E-09,9.93E-06,0.035720278,9.93E-06,3
53033029408,h1n1pdm,2018_W47,1.39E-08,1.24E-73,1.39E-08,1.38E+57,1.39E-08,1
53033029502,h1n1pdm,2018_W47,5.74E-05,4.34E-08,5.74E-05,0.075618177,5.74E-05,3
53033029503,h1n1pdm,2018_W47,3.37E-06,5.28E-10,3.37E-06,0.021377694,3.37E-06,2
53033029504,h1n1pdm,2018_W47,1.31E-08,2.33E-73,1.30E-08,6.47E+56,1.31E-08,1
53033029601,h1n1pdm,2018_W47,1.18E-08,6.22E-73,1.18E-08,1.98E+56,1.18E-08,1
53033029602,h1n1pdm,2018_W47,1.27E-08,3.01E-73,1.27E-08,4.73E+56,1.27E-08,1
53033029700,h1n1pdm,2018_W47,2.94E-05,1.37E-08,2.94E-05,0.062654715,2.94E-05,3
53033029801,h1n1pdm,2018_W47,1.48E-08,5.46E-73,1.48E-08,3.56E+56,1.48E-08,1
53033029802,h1n1pdm,2018_W47,6.19E-07,2.84E-11,6.19E-07,0.013368646,6.19E-07,1
53033029901,h1n1pdm,2018_W47,7.13E-06,1.10E-08,7.13E-06,0.004581872,7.13E-06,2
53033029902,h1n1pdm,2018_W47,1.31E-08,2.25E-73,1.31E-08,6.75E+56,1.31E-08,1
53033030003,h1n1pdm,2018_W47,1.21E-08,7.30E-72,1.21E-08,1.78E+55,1.21E-08,1
53033030004,h1n1pdm,2018_W47,5.60E-07,2.57E-11,5.60E-07,0.012092439,5.60E-07,1
53033030005,h1n1pdm,2018_W47,4.24E-08,6.16E-13,4.24E-08,0.002889799,4.24E-08,1
53033030006,h1n1pdm,2018_W47,1.56E-08,4.57E-74,1.56E-08,4.68E+57,1.56E-08,1
53033030100,h1n1pdm,2018_W47,1.32E-08,1.99E-73,1.32E-08,7.70E+56,1.32E-08,1
53033030201,h1n1pdm,2018_W47,0.0004484,1.23E-06,0.000448362,0.162285209,0.0004484,4
53033030202,h1n1pdm,2018_W47,9.56E-06,2.64E-09,9.56E-06,0.034376612,9.56E-06,3
53033030304,h1n1pdm,2018_W47,1.23E-08,3.97E-73,1.23E-08,3.38E+56,1.23E-08,1
53033030305,h1n1pdm,2018_W47,0.001993378,4.49E-05,0.00199327,0.088268574,0.001993379,4
53033030306,h1n1pdm,2018_W47,1.54E-08,4.59E-74,1.54E-08,4.56E+57,1.54E-08,1
53033030308,h1n1pdm,2018_W47,5.73E-05,4.32E-08,5.73E-05,0.075465583,5.73E-05,3
53033030309,h1n1pdm,2018_W47,1.17E-08,6.09E-73,1.17E-08,1.99E+56,1.17E-08,1
53033030310,h1n1pdm,2018_W47,1.28E-08,2.72E-73,1.28E-08,5.35E+56,1.28E-08,1
53033030311,h1n1pdm,2018_W47,2.54E-05,1.18E-08,2.54E-05,0.054133454,2.54E-05,3
53033030312,h1n1pdm,2018_W47,1.12E-08,9.05E-73,1.12E-08,1.23E+56,1.12E-08,1
53033030313,h1n1pdm,2018_W47,4.70E-10,1.79E-15,4.70E-10,0.000122352,4.70E-10,1
53033030314,h1n1pdm,2018_W47,1.46E-08,8.43E-74,1.46E-08,2.23E+57,1.46E-08,1
53033030401,h1n1pdm,2018_W47,1.40E-08,1.38E-73,1.40E-08,1.25E+57,1.40E-08,1
53033030403,h1n1pdm,2018_W47,3.54E-11,4.61E-17,3.54E-11,2.69E-05,3.54E-11,1
53033030404,h1n1pdm,2018_W47,1.38E-05,3.79E-09,1.38E-05,0.049601344,1.38E-05,3
53033030501,h1n1pdm,2018_W47,0.003644405,4.70E-05,0.003644177,0.281448065,0.003644405,5
53033030503,h1n1pdm,2018_W47,1.53E-08,5.46E-74,1.52E-08,3.76E+57,1.53E-08,1
53033030504,h1n1pdm,2018_W47,1.28E-08,2.70E-73,1.28E-08,5.35E+56,1.28E-08,1
53033030600,h1n1pdm,2018_W47,3.97E-06,6.21E-10,3.97E-06,0.025181864,3.97E-06,2
53033030700,h1n1pdm,2018_W47,1.38E-08,1.43E-73,1.37E-08,1.17E+57,1.38E-08,1
53033030801,h1n1pdm,2018_W47,1.17E-08,7.27E-73,1.17E-08,1.66E+56,1.17E-08,1
53033030802,h1n1pdm,2018_W47,1.37E-08,1.40E-73,1.37E-08,1.18E+57,1.37E-08,1
53033030901,h1n1pdm,2018_W47,1.38E-08,1.27E-73,1.38E-08,1.33E+57,1.38E-08,1
53033030902,h1n1pdm,2018_W47,1.28E-08,2.69E-73,1.28E-08,5.39E+56,1.28E-08,1
53033031000,h1n1pdm,2018_W47,1.38E-08,1.32E-73,1.38E-08,1.27E+57,1.38E-08,1
53033031100,h1n1pdm,2018_W47,1.70E-06,1.45E-10,1.70E-06,0.019734572,1.70E-06,2
53033031202,h1n1pdm,2018_W47,0.000392059,4.25E-06,0.000392033,0.036052833,0.000392059,4
53033031204,h1n1pdm,2018_W47,0.000119922,6.97E-07,0.000119913,0.02055723,0.000119922,3
53033031205,h1n1pdm,2018_W47,1.39E-08,1.30E-73,1.38E-08,1.31E+57,1.39E-08,1
53033031206,h1n1pdm,2018_W47,0.000124222,1.47E-07,0.00012421,0.104394202,0.000124222,3
53033031301,h1n1pdm,2018_W47,1.29E-08,2.39E-73,1.29E-08,6.17E+56,1.29E-08,1
53033031302,h1n1pdm,2018_W47,1.56E-08,4.03E-74,1.56E-08,5.33E+57,1.56E-08,1
53033031400,h1n1pdm,2018_W47,0.000469094,1.29E-06,0.000469055,0.169740034,0.000469095,4
53033031501,h1n1pdm,2018_W47,1.12E-08,8.95E-73,1.11E-08,1.23E+56,1.12E-08,1
53033031502,h1n1pdm,2018_W47,0.001280695,7.88E-06,0.001280601,0.207356318,0.001280695,4
53033031601,h1n1pdm,2018_W47,0.000118123,1.40E-07,0.000118112,0.099334889,0.000118123,3
53033031603,h1n1pdm,2018_W47,1.31E-08,2.26E-73,1.30E-08,6.67E+56,1.31E-08,1
53033031604,h1n1pdm,2018_W47,1.82E-06,5.16E-09,1.82E-06,0.000640938,1.82E-06,2
53033031605,h1n1pdm,2018_W47,1.41E-08,1.11E-73,1.41E-08,1.59E+57,1.41E-08,1
53033031703,h1n1pdm,2018_W47,1.13E-08,8.98E-73,1.12E-08,1.25E+56,1.13E-08,1
53033031704,h1n1pdm,2018_W47,1.23E-08,5.11E-73,1.23E-08,2.61E+56,1.23E-08,1
53033031705,h1n1pdm,2018_W47,0.000985178,4.07E-06,0.000985101,0.237632756,0.000985179,4
53033031706,h1n1pdm,2018_W47,1.34E-08,1.78E-73,1.34E-08,8.95E+56,1.34E-08,1
53033031800,h1n1pdm,2018_W47,5.91E-05,4.46E-08,5.91E-05,0.077745838,5.91E-05,3
53033031903,h1n1pdm,2018_W47,1.17E-05,3.23E-09,1.17E-05,0.042089298,1.17E-05,3
53033031904,h1n1pdm,2018_W47,1.20E-08,5.22E-73,1.20E-08,2.44E+56,1.20E-08,1
53033031906,h1n1pdm,2018_W47,1.15E-08,7.63E-73,1.14E-08,1.52E+56,1.15E-08,1
53033031907,h1n1pdm,2018_W47,1.02E-08,9.17E-14,1.02E-08,0.001129685,1.02E-08,1
53033031908,h1n1pdm,2018_W47,8.67E-05,9.33E-07,8.67E-05,0.008026658,8.67E-05,3
53033031909,h1n1pdm,2018_W47,1.00E-08,2.39E-72,9.99E-09,3.71E+55,1.00E-08,1
53033032002,h1n1pdm,2018_W47,0.002741726,7.12E-05,0.002741583,0.105285889,0.002741727,4
53033032003,h1n1pdm,2018_W47,0.000471564,5.11E-06,0.000471533,0.043336578,0.000471564,4
53033032005,h1n1pdm,2018_W47,1.42E-08,1.04E-73,1.42E-08,1.72E+57,1.42E-08,1
53033032006,h1n1pdm,2018_W47,0.000112096,1.33E-07,0.000112085,0.094212194,0.000112096,3
53033032007,h1n1pdm,2018_W47,1.34E-08,2.09E-73,1.34E-08,7.62E+56,1.34E-08,1
53033032008,h1n1pdm,2018_W47,1.45E-08,8.06E-74,1.45E-08,2.31E+57,1.45E-08,1
53033032010,h1n1pdm,2018_W47,1.30E-08,2.33E-73,1.30E-08,6.45E+56,1.30E-08,1
53033032011,h1n1pdm,2018_W47,3.23E-05,1.11E-07,3.23E-05,0.009302812,3.23E-05,3
53033032102,h1n1pdm,2018_W47,1.37E-08,5.62E-73,1.37E-08,2.95E+56,1.37E-08,1
53033032103,h1n1pdm,2018_W47,6.36E-07,4.11E-10,6.36E-07,0.000976293,6.36E-07,2
53033032104,h1n1pdm,2018_W47,0.000792185,3.27E-06,0.000792123,0.191123616,0.000792185,4
53033032203,h1n1pdm,2018_W47,0.000107155,1.27E-07,0.000107144,0.090010116,0.000107155,3
53033032207,h1n1pdm,2018_W47,0.002845836,2.57E-05,0.002845644,0.314263955,0.002845836,4
53033032208,h1n1pdm,2018_W47,0.000425631,1.17E-06,0.000425595,0.153869748,0.000425631,4
53033032210,h1n1pdm,2018_W47,1.37E-08,1.61E-73,1.37E-08,1.04E+57,1.37E-08,1
53033032211,h1n1pdm,2018_W47,1.16E-08,6.96E-73,1.15E-08,1.70E+56,1.16E-08,1
53033032212,h1n1pdm,2018_W47,1.34E-08,1.70E-73,1.34E-08,9.32E+56,1.34E-08,1
53033032213,h1n1pdm,2018_W47,3.00E-05,1.40E-08,3.00E-05,0.063798263,3.00E-05,3
53033032214,h1n1pdm,2018_W47,0.002035682,7.23E-05,0.002035585,0.057164655,0.002035683,4
53033032215,h1n1pdm,2018_W47,1.17E-08,6.39E-73,1.17E-08,1.89E+56,1.17E-08,1
53033032307,h1n1pdm,2018_W47,1.47E-08,8.71E-74,1.47E-08,2.19E+57,1.47E-08,1
53033032309,h1n1pdm,2018_W47,6.17E-07,2.83E-11,6.17E-07,0.013327422,6.17E-07,1
53033032311,h1n1pdm,2018_W47,1.38E-08,1.35E-73,1.37E-08,1.24E+57,1.38E-08,1
53033032313,h1n1pdm,2018_W47,2.97E-05,1.02E-07,2.97E-05,0.0085632,2.97E-05,3
53033032315,h1n1pdm,2018_W47,1.23E-08,3.84E-73,1.23E-08,3.47E+56,1.23E-08,1
53033032316,h1n1pdm,2018_W47,1.09E-08,1.23E-72,1.09E-08,8.53E+55,1.09E-08,1
53033032317,h1n1pdm,2018_W47,1.44E-08,8.69E-74,1.44E-08,2.11E+57,1.44E-08,1
53033032318,h1n1pdm,2018_W47,0.000474812,1.30E-06,0.000474772,0.171945026,0.000474812,4
53033032319,h1n1pdm,2018_W47,1.21E-08,4.24E-73,1.21E-08,3.07E+56,1.21E-08,1
53033032320,h1n1pdm,2018_W47,1.23E-08,3.80E-73,1.23E-08,3.51E+56,1.23E-08,1
53033032321,h1n1pdm,2018_W47,1.15E-08,7.26E-73,1.15E-08,1.62E+56,1.15E-08,1
53033032322,h1n1pdm,2018_W47,1.26E-05,3.47E-09,1.26E-05,0.045268748,1.26E-05,3
53033032323,h1n1pdm,2018_W47,1.34E-08,1.96E-73,1.33E-08,8.04E+56,1.34E-08,1
53033032324,h1n1pdm,2018_W47,1.93E-08,5.05E-75,1.92E-08,6.47E+58,1.93E-08,1
53033032325,h1n1pdm,2018_W47,0.000599881,6.49E-06,0.000599842,0.055207118,0.000599881,4
53033032326,h1n1pdm,2018_W47,1.38E-08,1.57E-73,1.37E-08,1.06E+57,1.38E-08,1
53033032327,h1n1pdm,2018_W47,1.29E-08,2.64E-73,1.28E-08,5.55E+56,1.29E-08,1
53033032328,h1n1pdm,2018_W47,1.35E-08,1.80E-73,1.34E-08,8.89E+56,1.35E-08,1
53033032329,h1n1pdm,2018_W47,1.35E-08,1.63E-73,1.35E-08,9.89E+56,1.35E-08,1
53033032401,h1n1pdm,2018_W47,1.68E-06,1.43E-10,1.68E-06,0.019479215,1.68E-06,2
53033032402,h1n1pdm,2018_W47,2.85E-09,1.66E-14,2.85E-09,0.000485591,2.85E-09,1
53033032500,h1n1pdm,2018_W47,0.000130669,7.59E-07,0.000130659,0.02239506,0.000130669,3
53033032601,h1n1pdm,2018_W47,1.42E-08,1.02E-73,1.41E-08,1.73E+57,1.42E-08,1
53033032602,h1n1pdm,2018_W47,0.000425487,3.97E-06,0.000425459,0.045439807,0.000425487,4
53033032702,h1n1pdm,2018_W47,1.17E-08,3.41E-72,1.17E-08,3.58E+55,1.17E-08,1
53033032703,h1n1pdm,2018_W47,1.19E-05,3.29E-09,1.19E-05,0.042742537,1.19E-05,3
53033032704,h1n1pdm,2018_W47,1.20E-08,4.54E-73,1.20E-08,2.83E+56,1.20E-08,1
53033032800,h1n1pdm,2018_W47,5.77E-06,8.96E-09,5.77E-06,0.003695912,5.77E-06,2
53033000100,h1n1pdm,2018_W48,1.48E-05,1.11E-06,1.48E-05,0.000197349,1.48E-05,3
53033000200,h1n1pdm,2018_W48,4.48E-05,5.28E-06,4.48E-05,0.000378316,4.48E-05,3
53033000300,h1n1pdm,2018_W48,9.06E-05,8.52E-07,9.06E-05,0.009604148,9.06E-05,3
53033000401,h1n1pdm,2018_W48,0.001442836,2.75E-05,0.001442754,0.075487404,0.001442836,4
53033000402,h1n1pdm,2018_W48,1.33E-07,8.10E-11,1.33E-07,0.000216517,1.33E-07,1
53033000500,h1n1pdm,2018_W48,1.34E-07,5.45E-12,1.34E-07,0.003262849,1.34E-07,1
53033000600,h1n1pdm,2018_W48,2.18E-06,5.38E-10,2.18E-06,0.008786422,2.18E-06,2
53033000700,h1n1pdm,2018_W48,0.000116209,1.39E-05,0.000116205,0.000970045,0.000116209,3
53033000800,h1n1pdm,2018_W48,0.000168847,1.90E-05,0.000168842,0.00149395,0.000168848,3
53033000900,h1n1pdm,2018_W48,3.51E-05,2.91E-06,3.51E-05,0.000423861,3.51E-05,3
53033001000,h1n1pdm,2018_W48,6.97E-07,1.92E-08,6.97E-07,2.52E-05,6.97E-07,2
53033001100,h1n1pdm,2018_W48,5.63E-05,6.92E-06,5.63E-05,0.000457992,5.63E-05,3
53033001200,h1n1pdm,2018_W48,0.000174842,1.47E-05,0.000174835,0.002070777,0.000174842,3
53033001300,h1n1pdm,2018_W48,7.84E-09,1.75E-66,7.83E-09,3.14E+49,7.84E-09,1
53033001400,h1n1pdm,2018_W48,2.02E-06,4.97E-10,2.02E-06,0.008118935,2.02E-06,2
53033001500,h1n1pdm,2018_W48,7.94E-09,1.58E-66,7.92E-09,3.56E+49,7.94E-09,1
53033001600,h1n1pdm,2018_W48,8.09E-05,3.21E-06,8.09E-05,0.002037627,8.09E-05,3
53033001701,h1n1pdm,2018_W48,7.41E-05,1.26E-06,7.41E-05,0.004325614,7.41E-05,3
53033001702,h1n1pdm,2018_W48,3.93E-05,2.67E-07,3.93E-05,0.005769674,3.93E-05,3
53033001800,h1n1pdm,2018_W48,0.000161201,6.72E-07,0.000161189,0.038467972,0.000161201,3
53033001900,h1n1pdm,2018_W48,3.36E-05,2.90E-06,3.36E-05,0.000387811,3.36E-05,3
53033002000,h1n1pdm,2018_W48,0.000139149,2.75E-05,0.000139146,0.000702394,0.000139149,3
53033002100,h1n1pdm,2018_W48,0.000105857,7.21E-06,0.000105853,0.00155113,0.000105857,3
53033002200,h1n1pdm,2018_W48,3.19E-09,7.79E-12,3.19E-09,1.30E-06,3.19E-09,1
53033002400,h1n1pdm,2018_W48,0.001278129,6.66E-05,0.001278075,0.024485054,0.001278129,4
53033002500,h1n1pdm,2018_W48,1.05E-05,2.50E-07,1.05E-05,0.000438641,1.05E-05,3
53033002600,h1n1pdm,2018_W48,6.88E-05,4.89E-06,6.88E-05,0.000967147,6.88E-05,3
53033002700,h1n1pdm,2018_W48,2.18E-08,5.16E-13,2.18E-08,0.000915352,2.18E-08,1
53033002800,h1n1pdm,2018_W48,1.56E-05,1.64E-07,1.56E-05,0.001479269,1.56E-05,3
53033002900,h1n1pdm,2018_W48,0.000205256,1.53E-05,0.000205249,0.002747243,0.000205256,3
53033003000,h1n1pdm,2018_W48,1.75E-05,1.00E-07,1.75E-05,0.003058774,1.75E-05,3
53033003100,h1n1pdm,2018_W48,5.25E-06,1.07E-07,5.25E-06,0.000256321,5.25E-06,2
53033003200,h1n1pdm,2018_W48,5.73E-05,8.06E-06,5.73E-05,0.000406835,5.73E-05,3
53033003300,h1n1pdm,2018_W48,2.78E-05,1.68E-06,2.78E-05,0.000457639,2.78E-05,3
53033003400,h1n1pdm,2018_W48,2.75E-06,5.97E-09,2.75E-06,0.001261192,2.75E-06,2
53033003500,h1n1pdm,2018_W48,7.53E-05,3.24E-06,7.53E-05,0.001748695,7.53E-05,3
53033003600,h1n1pdm,2018_W48,0.000145461,5.01E-06,0.000145454,0.004208757,0.000145461,3
53033003800,h1n1pdm,2018_W48,3.70E-05,5.76E-07,3.70E-05,0.002371781,3.70E-05,3
53033003900,h1n1pdm,2018_W48,0.000206047,6.37E-06,0.000206037,0.006646893,0.000206047,3
53033004000,h1n1pdm,2018_W48,1.41E-05,2.64E-07,1.41E-05,0.000751521,1.41E-05,3
53033004100,h1n1pdm,2018_W48,4.25E-05,1.54E-06,4.25E-05,0.001169057,4.25E-05,3
53033004200,h1n1pdm,2018_W48,6.36E-07,8.64E-11,6.36E-07,0.004647232,6.36E-07,2
53033004301,h1n1pdm,2018_W48,3.87E-05,6.59E-07,3.87E-05,0.002268457,3.87E-05,3
53033004302,h1n1pdm,2018_W48,4.33E-06,1.87E-09,4.33E-06,0.009988318,4.33E-06,2
53033004400,h1n1pdm,2018_W48,1.35E-05,5.16E-07,1.35E-05,0.00035108,1.35E-05,3
53033004500,h1n1pdm,2018_W48,1.44E-05,1.68E-07,1.44E-05,0.001236369,1.44E-05,3
53033004600,h1n1pdm,2018_W48,0.000142702,8.88E-06,0.000142697,0.002287921,0.000142703,3
53033004700,h1n1pdm,2018_W48,0.000124771,2.01E-05,0.000124768,0.000773919,0.000124771,3
53033004800,h1n1pdm,2018_W48,3.58E-06,1.30E-07,3.58E-06,9.81E-05,3.58E-06,2
53033004900,h1n1pdm,2018_W48,2.79E-05,1.18E-06,2.79E-05,0.000658649,2.79E-05,3
53033005000,h1n1pdm,2018_W48,6.42E-06,6.78E-07,6.42E-06,6.07E-05,6.42E-06,2
53033005100,h1n1pdm,2018_W48,2.04E-05,3.16E-07,2.04E-05,0.001309497,2.04E-05,3
53033005200,h1n1pdm,2018_W48,0.00104964,7.65E-05,0.001049601,0.014365901,0.00104964,4
53033005301,h1n1pdm,2018_W48,0.000265684,1.26E-05,0.000265673,0.00556688,0.000265684,4
53033005302,h1n1pdm,2018_W48,4.36E-05,8.11E-07,4.36E-05,0.002338584,4.36E-05,3
53033005400,h1n1pdm,2018_W48,1.34E-05,4.89E-07,1.34E-05,0.000364558,1.34E-05,3
53033005600,h1n1pdm,2018_W48,0.000224055,9.35E-07,0.000224037,0.05346447,0.000224055,3
53033005700,h1n1pdm,2018_W48,1.36E-08,1.80E-11,1.36E-08,1.03E-05,1.36E-08,1
53033005801,h1n1pdm,2018_W48,3.26E-05,2.20E-06,3.26E-05,0.000481225,3.26E-05,3
53033005802,h1n1pdm,2018_W48,8.65E-05,1.76E-06,8.64E-05,0.004232768,8.65E-05,3
53033005900,h1n1pdm,2018_W48,7.39E-06,2.42E-07,7.39E-06,0.000225069,7.39E-06,2
53033006000,h1n1pdm,2018_W48,7.28E-06,9.60E-08,7.28E-06,0.000550802,7.28E-06,2
53033006100,h1n1pdm,2018_W48,1.28E-06,4.19E-08,1.28E-06,3.91E-05,1.28E-06,2
53033006200,h1n1pdm,2018_W48,1.87E-05,5.41E-07,1.87E-05,0.000645974,1.87E-05,3
53033006300,h1n1pdm,2018_W48,7.26E-09,3.03E-66,7.25E-09,1.56E+49,7.26E-09,1
53033006400,h1n1pdm,2018_W48,1.80E-05,2.10E-07,1.80E-05,0.001540681,1.80E-05,3
53033006500,h1n1pdm,2018_W48,1.37E-05,5.40E-07,1.37E-05,0.000346185,1.37E-05,3
53033006600,h1n1pdm,2018_W48,3.42E-06,4.18E-08,3.42E-06,0.000279401,3.42E-06,2
53033006700,h1n1pdm,2018_W48,1.72E-07,1.28E-10,1.72E-07,0.00022985,1.72E-07,1
53033006800,h1n1pdm,2018_W48,2.58E-05,1.71E-06,2.58E-05,0.000387433,2.58E-05,3
53033006900,h1n1pdm,2018_W48,2.48E-07,1.32E-09,2.47E-07,4.63E-05,2.48E-07,1
53033007000,h1n1pdm,2018_W48,9.02E-07,1.23E-10,9.02E-07,0.006590698,9.02E-07,2
53033007100,h1n1pdm,2018_W48,5.61E-06,1.50E-08,5.61E-06,0.002087974,5.61E-06,2
53033007200,h1n1pdm,2018_W48,7.97E-05,4.51E-06,7.97E-05,0.001404811,7.97E-05,3
53033007300,h1n1pdm,2018_W48,0.000665165,4.81E-05,0.00066514,0.009173104,0.000665165,4
53033007401,h1n1pdm,2018_W48,8.51E-09,1.01E-66,8.49E-09,6.39E+49,8.51E-09,1
53033007402,h1n1pdm,2018_W48,5.22E-06,2.25E-09,5.22E-06,0.012036353,5.22E-06,2
53033007500,h1n1pdm,2018_W48,2.22E-06,3.66E-08,2.22E-06,0.000134335,2.22E-06,2
53033007600,h1n1pdm,2018_W48,4.30E-05,2.01E-06,4.30E-05,0.000917856,4.30E-05,3
53033007700,h1n1pdm,2018_W48,6.95E-05,5.98E-06,6.95E-05,0.000805353,6.95E-05,3
53033007800,h1n1pdm,2018_W48,0.000118553,3.11E-06,0.000118547,0.004509419,0.000118553,3
53033007900,h1n1pdm,2018_W48,6.72E-06,9.79E-07,6.72E-06,4.61E-05,6.72E-06,2
53033008001,h1n1pdm,2018_W48,2.47E-06,1.68E-07,2.47E-06,3.61E-05,2.47E-06,2
53033008002,h1n1pdm,2018_W48,1.27E-06,4.01E-08,1.27E-06,4.01E-05,1.27E-06,2
53033008100,h1n1pdm,2018_W48,4.97E-06,3.08E-07,4.97E-06,8.00E-05,4.97E-06,2
53033008200,h1n1pdm,2018_W48,0.000153069,6.38E-07,0.000153057,0.036542141,0.000153069,3
53033008300,h1n1pdm,2018_W48,7.15E-09,3.19E-66,7.14E-09,1.44E+49,7.15E-09,1
53033008400,h1n1pdm,2018_W48,1.92E-05,9.51E-07,1.92E-05,0.000386062,1.92E-05,3
53033008500,h1n1pdm,2018_W48,7.37E-05,3.80E-06,7.37E-05,0.001424454,7.37E-05,3
53033008600,h1n1pdm,2018_W48,2.58E-07,3.74E-09,2.58E-07,1.78E-05,2.58E-07,1
53033008700,h1n1pdm,2018_W48,8.33E-07,7.50E-09,8.33E-07,9.22E-05,8.33E-07,2
53033008800,h1n1pdm,2018_W48,3.25E-05,1.75E-06,3.25E-05,0.000602059,3.25E-05,3
53033008900,h1n1pdm,2018_W48,6.09E-05,4.63E-06,6.09E-05,0.000799842,6.09E-05,3
53033009000,h1n1pdm,2018_W48,4.53E-05,5.14E-06,4.53E-05,0.000399704,4.53E-05,3
53033009100,h1n1pdm,2018_W48,1.90E-05,2.82E-06,1.90E-05,0.000127978,1.90E-05,3
53033009200,h1n1pdm,2018_W48,0.000161093,1.77E-05,0.000161088,0.001466353,0.000161093,3
53033009300,h1n1pdm,2018_W48,6.53E-07,7.75E-09,6.53E-07,5.49E-05,6.53E-07,2
53033009400,h1n1pdm,2018_W48,2.78E-05,2.50E-06,2.78E-05,0.000308401,2.78E-05,3
53033009500,h1n1pdm,2018_W48,4.42E-05,3.12E-06,4.42E-05,0.00062444,4.42E-05,3
53033009600,h1n1pdm,2018_W48,1.42E-05,2.32E-07,1.42E-05,0.000867369,1.42E-05,3
53033009701,h1n1pdm,2018_W48,0.000302991,5.21E-06,0.000302973,0.017571161,0.000302991,4
53033009702,h1n1pdm,2018_W48,1.17E-05,1.78E-07,1.17E-05,0.000765093,1.17E-05,3
53033009800,h1n1pdm,2018_W48,2.08E-05,9.92E-08,2.08E-05,0.004322005,2.08E-05,3
53033009900,h1n1pdm,2018_W48,5.92E-06,2.21E-07,5.91E-06,0.000157843,5.92E-06,2
